scraped_at,spec_code,spec_name,search_city,facet_type,facet_value,count
2026-07-30T17:33:46,62,אף אוזן גרון,עבדה,language,הונגרית,1
2026-07-30T17:33:46,62,אף אוזן גרון,עבדה,language,ספרדית,3
2026-07-30T17:33:46,62,אף אוזן גרון,עבדה,language,עברית,11
2026-07-30T17:33:46,62,אף אוזן גרון,עבדה,language,ערבית,5
2026-07-30T17:33:46,62,אף אוזן גרון,עבדה,language,צכית,1
2026-07-30T17:33:46,62,אף אוזן גרון,עבדה,language,רוסית,1
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,gender,גבר,66
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,gender,אישה,13
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,visit_type,ביקור במרפאה,82
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,visit_type,שיחת טלפון,4
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,איטלקית,1
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,אנגלית,24
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,גרמנית,4
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,הונגרית,1
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,ספרדית,1
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,עברית,39
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,ערבית,18
2026-07-30T17:34:01,62,אף אוזן גרון,עדי,language,רוסית,11
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,gender,גבר,66
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,gender,אישה,13
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,visit_type,ביקור במרפאה,82
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,visit_type,שיחת טלפון,4
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,איטלקית,1
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,אנגלית,24
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,גרמנית,4
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,הונגרית,1
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,ספרדית,1
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,עברית,39
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,ערבית,18
2026-07-30T17:34:16,62,אף אוזן גרון,עופר,language,רוסית,11
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,gender,גבר,21
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,gender,אישה,2
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,visit_type,ביקור במרפאה,27
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,language,איטלקית,1
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,language,אנגלית,8
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,language,ספרדית,1
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,language,עברית,10
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,language,צרפתית,2
2026-07-30T17:34:30,62,אף אוזן גרון,עזריקם,language,רוסית,4
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,gender,גבר,36
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,gender,אישה,4
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,visit_type,ביקור במרפאה,41
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,language,אידיש,4
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,language,איטלקית,1
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,language,אנגלית,10
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,language,עברית,10
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,language,ערבית,4
2026-07-30T17:34:36,62,אף אוזן גרון,עין א סולטאן מחנה פליטים,language,רוסית,4
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,gender,גבר,36
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,gender,אישה,4
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,visit_type,ביקור במרפאה,41
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,language,אידיש,4
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,language,איטלקית,1
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,language,אנגלית,10
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,language,עברית,10
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,language,ערבית,4
2026-07-30T17:34:44,62,אף אוזן גרון,עלמון,language,רוסית,4
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,gender,גבר,35
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,gender,אישה,3
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,visit_type,ביקור במרפאה,38
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,visit_type,שיחת טלפון,1
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,איטלקית,5
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,אנגלית,29
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,גרמנית,2
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,הולנדית,1
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,ספרדית,1
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,עברית,38
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,ערבית,34
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,צרפתית,1
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,רומנית,7
2026-07-30T17:34:52,62,אף אוזן גרון,עמקה,language,רוסית,5
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,gender,גבר,36
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,gender,אישה,4
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,visit_type,ביקור במרפאה,41
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,language,אידיש,4
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,language,איטלקית,1
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,language,אנגלית,10
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,language,עברית,10
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,language,ערבית,4
2026-07-30T17:34:59,62,אף אוזן גרון,עפרה,language,רוסית,4
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,gender,גבר,48
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,gender,אישה,14
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,visit_type,ביקור במרפאה,67
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,visit_type,שיחת טלפון,1
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,אוקראינית,1
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,אידיש,4
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,איטלקית,1
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,אנגלית,12
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,גרמנית,1
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,עברית,16
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,ערבית,3
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,רומנית,2
2026-07-30T17:35:07,62,אף אוזן גרון,ערבונה,language,רוסית,6
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,gender,גבר,38
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,gender,אישה,6
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,visit_type,ביקור במרפאה,47
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,אוקראינית,1
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,אידיש,3
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,אנגלית,3
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,הונגרית,1
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,ספרדית,3
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,עברית,10
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,ערבית,4
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,צכית,1
2026-07-30T17:35:20,62,אף אוזן גרון,פארן,language,רוסית,1
2026-07-30T17:35:32,62,אף אוזן גרון,פוריה כפר עבודה,gender,גבר,54
2026-07-30T17:35:32,62,אף אוזן גרון,פוריה כפר עבודה,gender,אישה,5
2026-07-30T17:35:32,62,אף אוזן גרון,פוריה כפר עבודה,visit_type,ביקור במרפאה,59
2026-07-30T17:35:32,62,אף אוזן גרון,פוריה כפר עבודה,language,אנגלית,11
2026-07-30T17:35:32,62,אף אוזן גרון,פוריה כפר עבודה,language,עברית,14
2026-07-30T17:35:32,62,אף אוזן גרון,פוריה כפר עבודה,language,ערבית,14
2026-07-30T17:35:32,62,אף אוזן גרון,פוריה כפר עבודה,language,רוסית,2
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,gender,גבר,48
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,gender,אישה,14
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,visit_type,ביקור במרפאה,67
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,visit_type,שיחת טלפון,1
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,אוקראינית,1
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,אידיש,4
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,איטלקית,1
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,אנגלית,12
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,גרמנית,1
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,עברית,16
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,ערבית,3
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,רומנית,2
2026-07-30T17:35:43,62,אף אוזן גרון,פנדקומיה,language,רוסית,6
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,gender,גבר,67
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,gender,אישה,20
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,visit_type,ביקור במרפאה,92
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,visit_type,שיחת טלפון,1
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,אוקראינית,1
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,אידיש,4
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,איטלקית,1
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,אנגלית,19
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,גרמנית,1
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,ספרדית,1
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,עברית,26
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,ערבית,9
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,רומנית,2
2026-07-30T17:35:56,62,אף אוזן גרון,פרדס חנה כרכור,language,רוסית,9
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,gender,גבר,32
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,gender,אישה,3
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,visit_type,ביקור במרפאה,41
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,language,אוקראינית,1
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,language,אנגלית,3
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,language,הונגרית,1
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,language,עברית,4
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,language,ערבית,1
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,language,צכית,1
2026-07-30T17:36:14,62,אף אוזן גרון,צאלים,language,רוסית,1
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,gender,גבר,38
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,gender,אישה,6
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,visit_type,ביקור במרפאה,47
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,אוקראינית,1
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,אידיש,3
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,אנגלית,3
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,הונגרית,1
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,ספרדית,3
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,עברית,10
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,ערבית,4
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,צכית,1
2026-07-30T17:36:25,62,אף אוזן גרון,צוקים,language,רוסית,1
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,gender,גבר,36
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,gender,אישה,4
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,visit_type,ביקור במרפאה,41
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,language,אידיש,4
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,language,איטלקית,1
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,language,אנגלית,10
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,language,עברית,10
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,language,ערבית,4
2026-07-30T17:36:35,62,אף אוזן גרון,צרעה,language,רוסית,4
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,gender,גבר,36
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,gender,אישה,4
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,visit_type,ביקור במרפאה,41
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,language,אידיש,4
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,language,איטלקית,1
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,language,אנגלית,10
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,language,עברית,10
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,language,ערבית,4
2026-07-30T17:36:43,62,אף אוזן גרון,קדר,language,רוסית,4
2026-07-30T17:36:51,62,אף אוזן גרון,קטורה,gender,גבר,1
2026-07-30T17:36:51,62,אף אוזן גרון,קטורה,visit_type,ביקור במרפאה,4
2026-07-30T17:36:51,62,אף אוזן גרון,קטורה,language,אנגלית,1
2026-07-30T17:36:51,62,אף אוזן גרון,קטורה,language,עברית,1
2026-07-30T17:36:51,62,אף אוזן גרון,קטורה,language,פרסית,1
2026-07-30T17:36:51,62,אף אוזן גרון,קטורה,language,צרפתית,1
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,gender,גבר,48
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,gender,אישה,14
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,visit_type,ביקור במרפאה,67
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,visit_type,שיחת טלפון,1
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,אוקראינית,1
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,אידיש,4
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,איטלקית,1
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,אנגלית,12
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,גרמנית,1
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,עברית,16
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,ערבית,3
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,רומנית,2
2026-07-30T17:36:53,62,אף אוזן גרון,קלקיליה,language,רוסית,6
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,gender,גבר,47
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,gender,אישה,12
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,visit_type,ביקור במרפאה,61
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,visit_type,שיחת טלפון,5
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,איטלקית,3
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,אנגלית,37
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,גרמנית,6
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,הולנדית,1
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,הונגרית,1
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,ספרדית,2
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,עברית,60
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,ערבית,37
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,צרפתית,1
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,רומנית,1
2026-07-30T17:37:05,62,אף אוזן גרון,קרית אתא,language,רוסית,13
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,gender,גבר,47
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,gender,אישה,8
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,visit_type,ביקור במרפאה,55
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,visit_type,שיחת טלפון,2
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,איטלקית,5
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,אנגלית,40
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,גרמנית,4
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,הולנדית,1
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,הונגרית,1
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,ספרדית,1
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,עברית,55
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,ערבית,40
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,צרפתית,1
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,רומנית,7
2026-07-30T17:37:16,62,אף אוזן גרון,ראס אל עין,language,רוסית,10
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,gender,גבר,35
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,gender,אישה,3
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,visit_type,ביקור במרפאה,38
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,visit_type,שיחת טלפון,1
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,איטלקית,5
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,אנגלית,29
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,גרמנית,2
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,הולנדית,1
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,ספרדית,1
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,עברית,38
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,ערבית,34
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,צרפתית,1
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,רומנית,7
2026-07-30T17:37:26,62,אף אוזן גרון,רגבה,language,רוסית,5
2026-07-30T17:37:33,62,אף אוזן גרון,רומת היב,gender,גבר,54
2026-07-30T17:37:33,62,אף אוזן גרון,רומת היב,gender,אישה,5
2026-07-30T17:37:33,62,אף אוזן גרון,רומת היב,visit_type,ביקור במרפאה,59
2026-07-30T17:37:33,62,אף אוזן גרון,רומת היב,language,אנגלית,11
2026-07-30T17:37:33,62,אף אוזן גרון,רומת היב,language,עברית,14
2026-07-30T17:37:33,62,אף אוזן גרון,רומת היב,language,ערבית,14
2026-07-30T17:37:33,62,אף אוזן גרון,רומת היב,language,רוסית,2
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,gender,גבר,34
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,gender,אישה,20
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,visit_type,ביקור במרפאה,59
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,visit_type,שיחת טלפון,1
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,אוקראינית,1
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,אידיש,1
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,איטלקית,1
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,אנגלית,18
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,גרמנית,1
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,ספרדית,2
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,עברית,44
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,ערבית,3
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,רומנית,1
2026-07-30T17:37:43,62,אף אוזן גרון,רינתיה,language,רוסית,11
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,gender,גבר,22
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,gender,אישה,1
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,visit_type,ביקור במרפאה,32
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,language,איטלקית,1
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,language,אנגלית,9
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,language,עברית,14
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,language,ערבית,2
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,language,צרפתית,1
2026-07-30T17:37:55,62,אף אוזן גרון,רמלה,language,רוסית,4
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,gender,גבר,67
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,gender,אישה,18
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,visit_type,ביקור במרפאה,91
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,visit_type,שיחת טלפון,1
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,אוקראינית,1
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,אידיש,4
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,איטלקית,1
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,אנגלית,24
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,גרמנית,2
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,ספרדית,1
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,עברית,35
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,ערבית,6
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,צרפתית,1
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,רומנית,2
2026-07-30T17:38:02,62,אף אוזן גרון,רשפון,language,רוסית,10
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,gender,גבר,86
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,gender,אישה,8
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,visit_type,ביקור במרפאה,95
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,language,אנגלית,17
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,language,ספרדית,1
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,language,עברית,23
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,language,ערבית,19
2026-07-30T17:38:20,62,אף אוזן גרון,שדה אליהו,language,רוסית,5
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,gender,גבר,50
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,gender,אישה,7
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,visit_type,ביקור במרפאה,63
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,אוקראינית,1
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,אידיש,3
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,אנגלית,3
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,הונגרית,1
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,ספרדית,3
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,עברית,11
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,ערבית,5
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,צכית,1
2026-07-30T17:38:39,62,אף אוזן גרון,שובה,language,רוסית,1
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,gender,גבר,32
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,gender,אישה,3
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,visit_type,ביקור במרפאה,41
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,language,אוקראינית,1
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,language,אנגלית,3
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,language,הונגרית,1
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,language,עברית,4
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,language,ערבית,1
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,language,צכית,1
2026-07-30T17:38:54,62,אף אוזן גרון,שחר,language,רוסית,1
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,gender,גבר,48
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,gender,אישה,14
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,visit_type,ביקור במרפאה,67
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,visit_type,שיחת טלפון,1
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,אוקראינית,1
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,אידיש,4
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,איטלקית,1
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,אנגלית,12
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,גרמנית,1
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,עברית,16
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,ערבית,3
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,רומנית,2
2026-07-30T17:39:04,62,אף אוזן גרון,שכם,language,רוסית,6
2026-07-30T17:39:16,62,אף אוזן גרון,שמרת,gender,גבר,35
2026-07-30T17:39:16,62,אף אוזן גרון,שמרת,gender,אישה,3
2026-07-30T17:39:16,62,אף אוזן גרון,שמרת,visit_type,ביקור במרפאה,38
2026-07-30T17:39:16,62,אף אוזן גרון,שמרת,visit_type,שיחת טלפון,1
2026-07-30T17:39:16,62,אף אוזן גרון,שמרת,language,איטלקית,5
2026-07-30T17:39:16,62,אף אוזן גרון,שמרת,language,אנגלית,29
2026-07-30T17:39:16,62,אף אוזן גרון,שמרת,language,גרמנית,2
